"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US33017","Strafford County, New Hampshire","47503","1389","3.7","1.3","4.3","1.6","11.1","2.3","8.9","2.3","12.5","2.8","18.8","2.9","13.4","2.3","17.2","3.3","6.5","1.8","3.7","1.2","61563","5057","78524","4779","28.9","(X)","(X)","(X)","(X)","(X)","29892","1969","2","1.3","1.8","1.3","7","2.6","6.2","3.1","9.5","2.7","19.6","3.7","16.6","3.3","22.2","4.9","10.1","2.6","5","1.8","80648","8915","94699","6667","(X)","(X)","26.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94051","6300","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17611","1779","7.7","3.2","8.6","3.7","18.9","5.4","15.7","4.6","17.7","5.9","14.3","5","7.8","3.4","8.3","4.9","0.2","0.3","0.8","1.1","33938","5429","47763","9274","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US34001","Atlantic County, New Jersey","101813","2579","5.9","1.1","4.8","1.2","10.1","1.6","11.1","1.7","14.5","1.7","16.3","2.1","11.3","1.6","14","1.5","6.3","1.2","5.6","1.1","54052","3806","77622","3673","41.3","(X)","(X)","(X)","(X)","(X)","68091","2996","4.7","1.3","1.8","1","8.3","1.5","9.1","1.9","13.4","2","16","2.6","12.5","2.3","18.1","2.1","8.4","1.7","7.6","1.6","67976","6673","91132","4441","(X)","(X)","41.4","(X)","(X)","(X)","46079","2825","1.1","0.6","0.9","0.7","4.1","1.4","6.1","1.9","12.2","2.3","15.8","2.8","14.5","3.1","23.4","3","11.2","2.5","10.7","2.3","90506","6336","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33722","2390","9.2","2.3","11.5","2.6","16.6","3","15.8","2.9","16.5","3","13.4","2.7","7.9","2.2","6.3","2","1.5","1","1.2","0.9","32441","2962","46907","4461","(X)","(X)","(X)","(X)","37.9","(X)"
"0500000US34003","Bergen County, New Jersey","336675","2646","4.7","0.6","2.6","0.4","6.2","0.6","6","0.6","8.5","0.9","15.1","1","10.9","0.9","19.1","1","11.2","0.8","15.8","1.1","89023","3201","123878","3667","41.9","(X)","(X)","(X)","(X)","(X)","242300","4240","2.4","0.5","1.5","0.4","3.9","0.6","4.5","0.7","7.4","0.8","13.9","1.2","10.8","1","22.1","1.3","13.7","1.1","19.9","1.4","111043","2869","143585","4544","(X)","(X)","43.6","(X)","(X)","(X)","190407","4957","1.2","0.4","1","0.4","2.6","0.6","3.9","0.7","5.6","0.8","12","1.1","10.3","1.1","23.9","1.4","15.9","1.3","23.6","1.7","126047","3670","160347","5446","(X)","(X)","(X)","(X)","(X)","(X)","94375","4423","11.4","1.7","5.8","1.2","12.3","1.5","10.2","1.6","11.8","1.9","19","2.1","10.2","1.6","10.8","1.6","3.9","1","4.5","1.1","47583","3947","68079","5367","(X)","(X)","(X)","(X)","35.5","(X)"
"0500000US34005","Burlington County, New Jersey","163505","2419","4.2","0.7","2.7","0.8","6.7","0.8","7.4","1","12.1","1.1","17","1.2","14","1.2","18.9","1.2","8.6","0.7","8.4","0.9","74800","3113","95897","2767","34.1","(X)","(X)","(X)","(X)","(X)","111263","3504","2.6","0.9","1.2","0.6","3.7","0.9","5.6","1.1","9.4","1.3","17.2","1.5","14.7","1.4","22.9","1.6","11.1","1.1","11.7","1.3","90913","3388","113620","3828","(X)","(X)","35.7","(X)","(X)","(X)","84472","3553","1.2","0.6","0.4","0.4","2.2","0.7","3.2","0.8","7.5","1.3","14.8","1.5","15.5","1.6","26.8","1.8","13.4","1.3","15","1.6","107854","3854","130335","4524","(X)","(X)","(X)","(X)","(X)","(X)","52242","3243","8.6","1.9","6.2","1.9","12.9","1.9","12","2.1","17.7","2.5","17.1","2.5","12.6","2.5","9.5","2.1","2.1","0.9","1.3","0.6","43795","2363","54907","3102","(X)","(X)","(X)","(X)","30","(X)"
"0500000US34007","Camden County, New Jersey","185113","2707","7.6","1","4.2","0.8","8.5","1","7.9","1","12.6","1.2","15.1","1.3","12.6","1.2","17.9","1.4","7.1","0.9","6.6","0.9","65025","3754","84255","2859","39.2","(X)","(X)","(X)","(X)","(X)","125224","3219","5.9","1.2","2.3","0.8","5.1","0.9","6.9","1.2","11.3","1.4","13.9","1.4","14.7","1.5","22.4","1.9","9.4","1.2","8.1","1.2","82252","3419","98753","3851","(X)","(X)","42.6","(X)","(X)","(X)","85071","3150","1.5","0.8","1.2","0.6","2.4","0.6","3.9","1","8.1","1.2","13.5","1.6","16.3","1.9","29.6","2.3","12.4","1.6","11.1","1.5","104376","4386","120423","4735","(X)","(X)","(X)","(X)","(X)","(X)","59889","2974","13.3","2.2","8.1","1.9","15.6","2.4","11.1","2","14.5","2.2","16.9","2.3","8.1","1.6","8.4","1.7","1.7","0.6","2.4","1.1","36244","1716","49810","3012","(X)","(X)","(X)","(X)","31.1","(X)"
"0500000US34009","Cape May County, New Jersey","38708","2290","5","1.5","4.3","1.3","10.7","2.2","9.4","2.1","14.8","2.8","17.2","2.7","14.2","2","13","2.2","6.2","1.5","5.3","1.2","57116","4361","79746","5189","37.5","(X)","(X)","(X)","(X)","(X)","25374","1831","2.3","1.6","0.8","0.5","5","2.1","7.5","2.5","15","4","19.4","3.6","18.4","2.8","16.2","2.8","8.5","2.2","6.8","1.6","74698","7940","96265","6902","(X)","(X)","38.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81019","6280","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13334","1379","11.3","3.7","10.3","3.5","21.3","5.2","13.5","4.2","14.9","3.9","11.7","3.6","6.3","3","7.1","3.1","1.3","1.1","2.3","1.2","31039","4135","47196","5535","(X)","(X)","(X)","(X)","35.5","(X)"
"0500000US34011","Cumberland County, New Jersey","50380","1347","9.7","2.4","4.1","1.2","10","2.1","10.3","2.2","14.3","2.3","19","2.2","11.6","2.3","15.3","2.2","3.4","1","2.2","1.1","51315","2930","64461","3709","37.9","(X)","(X)","(X)","(X)","(X)","34807","1550","7","2.6","1.7","1","7.3","2.4","10.5","2.6","14.2","3","20.3","2.6","14.5","3","18.2","3","4.2","1.4","2.1","1.1","59241","4418","72117","4659","(X)","(X)","38.6","(X)","(X)","(X)","21506","1769","2","2.1","0.6","0.7","4.6","2.7","8.8","3","12.8","3.1","17.2","3.5","18","4.1","26.5","4.5","6.2","2.1","3.3","1.7","81598","7464","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15573","1506","16.9","4.4","9.8","3.7","17.6","4.6","12.8","4.1","14.9","4","12.9","4.3","6.2","3.1","6.6","3.2","0.3","0.6","2","2.6","27353","6477","41159","5916","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US34013","Essex County, New Jersey","279874","2726","10.1","0.9","6.1","0.7","10.9","0.9","9.9","0.8","10.7","0.8","14.7","1","9.6","0.8","11.8","1","6.1","0.6","10.1","0.6","52041","1348","90098","2621","42.9","(X)","(X)","(X)","(X)","(X)","180410","4077","6.4","0.9","3.7","0.7","9.3","1.1","8.9","1","9.5","1","15.2","1.3","10.1","1","14.6","1.1","8.3","0.9","14","1","68965","3030","111958","4111","(X)","(X)","45.2","(X)","(X)","(X)","109762","3916","1.8","0.6","1.1","0.5","4.2","0.9","7.2","1.2","8.3","1.3","14","1.7","11.1","1.4","18.8","1.6","11.9","1.3","21.6","1.6","102646","5146","150323","6375","(X)","(X)","(X)","(X)","(X)","(X)","99464","3773","18","1.9","11.6","1.6","14.8","1.8","10.4","1.3","13.2","1.5","13.7","1.7","7.7","1.3","6.4","1.3","1.8","0.6","2.4","0.6","30107","2257","47374","2901","(X)","(X)","(X)","(X)","36.8","(X)"
"0500000US34015","Gloucester County, New Jersey","103876","1937","3.6","0.8","3.3","0.8","8.1","1.4","7.1","1.4","10.1","1.3","15.9","1.7","15.9","1.6","18.6","2","9.6","1.5","7.7","1.4","77565","3735","94402","4119","37.8","(X)","(X)","(X)","(X)","(X)","73437","2784","2","0.8","1.4","0.7","4.7","1.4","4.6","1.3","8.2","1.6","16","1.9","18.8","2","22.5","2.5","11.8","1.9","9.8","1.7","91597","3591","110002","5646","(X)","(X)","39.7","(X)","(X)","(X)","56284","2640","0.8","0.7","0.8","0.5","2.7","1","3.7","1.3","6.4","1.5","14.7","1.8","18.5","2.3","26","3","14.5","2.4","12","2","102108","3980","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30439","2567","9","2.6","7.7","2.1","16.2","3.3","12.8","3","15.9","3.2","16.6","3.1","8.9","2.1","7.2","2.6","3.3","1.1","2.5","1.5","38317","3418","53301","4283","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US34017","Hudson County, New Jersey","255508","2367","9.1","0.9","4.8","0.6","9.7","0.8","8.3","1","10.8","1","16.4","1.3","10.5","0.9","14.7","1","7.4","0.8","8.3","0.8","60530","1857","86763","2943","40.1","(X)","(X)","(X)","(X)","(X)","159862","3903","6.2","1","3.6","0.7","9.4","1","9","1.2","12","1.2","17.3","1.6","10.1","1.1","14.6","1.4","8","1","9.6","1","63131","2620","93993","3734","(X)","(X)","41.8","(X)","(X)","(X)","100267","3685","2.1","0.9","2.1","0.7","6.7","1.2","7.5","1.5","9.2","1.3","16.9","1.8","11.3","1.5","19.2","1.7","10.8","1.5","14.2","1.5","84265","4925","118980","5913","(X)","(X)","(X)","(X)","(X)","(X)","95646","3538","15.4","1.6","7.6","1.1","11.4","1.9","7.4","1.2","9.2","1.6","15","1.9","10","1.2","13.1","1.4","5.7","1.1","5.3","1","47370","3996","68888","3495","(X)","(X)","(X)","(X)","34.7","(X)"
"0500000US34019","Hunterdon County, New Jersey","47057","1035","4.1","1.7","1.3","0.7","5.8","1.8","4.4","1.2","5.4","1.3","14.4","2.6","12.2","2.1","20.4","3","11.5","2.2","20.6","2.7","102122","4025","131092","6953","30.8","(X)","(X)","(X)","(X)","(X)","33080","1684","2.8","2","0.3","0.4","3.4","1.5","3.4","1.2","4.8","1.5","9.7","2.5","11.6","2.5","23.1","3.8","14.6","3","26.4","3.5","124790","10515","154203","9626","(X)","(X)","30.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","134126","11452","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13977","1588","7.1","3.4","3.8","2.4","12.5","4.7","7.2","2.4","7.4","3.7","24.5","6.1","13.8","4.6","13.3","4","4.4","2.6","6.1","3.8","61659","6184","73546","8512","(X)","(X)","(X)","(X)","30.7","(X)"
"0500000US34021","Mercer County, New Jersey","127965","2274","5.7","0.9","3.1","0.6","8.3","1.3","7.6","1.4","10.6","1.4","15.9","1.5","12.6","1.3","15.6","1.5","8.5","1","12","1.1","72417","3054","103099","3356","36.9","(X)","(X)","(X)","(X)","(X)","88164","3003","3.5","1.1","1.4","0.6","5.9","1.4","6.8","1.5","8.4","1.6","13.7","1.8","14.4","1.7","18.2","1.7","11.2","1.5","16.6","1.7","93880","4651","124533","5296","(X)","(X)","37.6","(X)","(X)","(X)","64046","2923","1.1","0.6","0.9","0.7","3","1.2","4.6","1.5","6.4","1.7","11.8","1.8","15.4","2","20.7","2.2","14.2","2","22.1","2.3","114727","6222","148872","6761","(X)","(X)","(X)","(X)","(X)","(X)","39801","2473","12.4","2.6","6.6","1.6","13.7","2.7","10.1","2.6","15.7","2.9","19.6","2.7","9.4","2.6","8.4","2.1","2","1.1","2","1","40185","3315","52752","3616","(X)","(X)","(X)","(X)","33.7","(X)"
"0500000US34023","Middlesex County, New Jersey","280855","2654","4.1","0.7","3.2","0.5","6.7","0.8","7.1","0.8","10.4","0.9","16.7","1","13","1","19.3","1.1","8.8","0.6","10.8","0.8","78643","3510","100506","2290","39.5","(X)","(X)","(X)","(X)","(X)","208002","4316","2.4","0.5","1.7","0.5","5.1","0.8","5.6","0.8","9.2","0.9","15.6","1.2","13.6","1.2","22.8","1.3","11","0.8","13.1","1","94268","3265","114093","2742","(X)","(X)","40","(X)","(X)","(X)","161431","4628","1.2","0.5","1.4","0.6","3.1","0.8","3.9","0.8","7","1","14.6","1.2","13.9","1.4","25.6","1.5","13.1","1","16.2","1.3","108227","3890","128464","3306","(X)","(X)","(X)","(X)","(X)","(X)","72853","4063","9.6","1.8","7.8","1.6","12.5","1.7","12.6","2","13.2","2.1","18.9","2.2","11","1.7","9.2","1.6","2.1","0.7","3","1","42020","2972","57660","3481","(X)","(X)","(X)","(X)","36.3","(X)"
"0500000US34025","Monmouth County, New Jersey","234365","2554","4.4","0.7","3","0.5","8","0.9","6.4","0.8","8.4","0.9","13.5","1.1","12.5","1","18.2","1.2","10.5","1","15","1","87092","3611","118207","3563","41.6","(X)","(X)","(X)","(X)","(X)","163607","4049","1.9","0.6","1.7","0.5","4.5","0.9","4.8","0.8","6.4","1","11.5","1.3","14.3","1.1","21.1","1.5","13.9","1.4","19.9","1.3","110628","3386","143006","4751","(X)","(X)","42.7","(X)","(X)","(X)","131428","3839","0.9","0.5","0.8","0.4","2.6","0.9","3.2","0.7","5","1","10.3","1.3","14.5","1.3","23.2","1.8","15.7","1.6","23.9","1.6","125675","4385","N","N","(X)","(X)","(X)","(X)","(X)","(X)","70758","3699","11.1","1.9","6.4","1.6","16.2","1.9","10.2","1.6","13.2","2.1","18.5","1.9","9.2","1.7","10.1","1.7","2.1","0.6","3","0.9","41322","2897","57959","4158","(X)","(X)","(X)","(X)","38.3","(X)"
"0500000US34027","Morris County, New Jersey","179480","2294","2.6","0.5","1.9","0.5","5.5","0.8","4.7","0.9","8.1","1","14","1.1","12.1","1.2","18.9","1.3","12.4","1.1","19.8","1.1","101661","2787","138939","4247","32.2","(X)","(X)","(X)","(X)","(X)","128955","2547","1.1","0.5","0.5","0.3","3.2","0.9","2.9","0.8","6.9","1.2","12.5","1.4","11.4","1.3","20.9","1.4","15.1","1.3","25.5","1.5","125586","3736","162816","5429","(X)","(X)","33.3","(X)","(X)","(X)","106108","2988","0.7","0.4","0.3","0.2","2","0.7","2.2","0.7","5.1","1","9.8","1.2","10.5","1.3","22.5","1.6","17.1","1.6","29.9","1.9","142411","4767","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50525","2511","6.7","1.5","5.7","1.6","12.5","2.4","8.2","2.1","12.5","2.1","17.9","2.3","13.4","2.6","13.9","2.5","4.8","1.5","4.5","1.2","55132","3822","74131","4974","(X)","(X)","(X)","(X)","28.5","(X)"
"0500000US34029","Ocean County, New Jersey","222497","3416","4.4","0.7","3.1","0.5","9.8","1.1","9.4","0.9","12.9","1.1","18.2","1.1","11.9","1.2","17.3","1.1","7","0.7","5.9","0.7","63765","2132","84651","2731","39.6","(X)","(X)","(X)","(X)","(X)","151132","3672","3","0.8","1.6","0.5","5.5","0.9","7.3","1","11.3","1.1","18.5","1.3","14.6","1.6","21.4","1.4","9.3","1.1","7.6","1","78419","2762","98488","2953","(X)","(X)","40.3","(X)","(X)","(X)","120213","3881","1.6","0.7","1.1","0.4","4.2","1","6.5","1","10.4","1.2","17.5","1.7","14.8","1.7","23.8","1.6","10.9","1.2","9.1","1.3","88976","5082","N","N","(X)","(X)","(X)","(X)","(X)","(X)","71365","3182","8.9","1.6","6.7","1.3","19.6","2.3","14.3","2.2","16.2","2.3","16.6","2.1","7.1","1.5","7.6","1.7","1.4","0.5","1.7","0.7","35362","2181","51667","5260","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US34031","Passaic County, New Jersey","157309","2440","9.1","1.1","5.6","0.8","10.4","1.1","9.5","1.1","11.2","1.3","13.9","1.2","12","1.2","14.7","1.3","7.3","0.9","6.3","0.9","55954","3583","77492","2452","39.2","(X)","(X)","(X)","(X)","(X)","110961","3055","5.6","1","3.5","0.7","8.7","1.2","8.7","1.2","11.4","1.5","13.8","1.6","13.3","1.5","18","1.6","9.1","1.2","8","1.2","71549","3543","89301","3165","(X)","(X)","41.7","(X)","(X)","(X)","78626","3139","2.2","0.8","2.4","0.8","5.7","1.2","7.3","1.5","10.6","1.8","13.2","2","14.8","2","21.9","2","11.6","1.6","10.3","1.5","88992","5186","104200","3835","(X)","(X)","(X)","(X)","(X)","(X)","46348","2357","19.1","2.9","11.5","2.4","15.2","2.4","10.8","2.4","10.8","2.2","14.2","2.6","7.7","1.8","6","1.8","2.7","1.2","2.1","1.1","29162","3616","46307","3867","(X)","(X)","(X)","(X)","31.3","(X)"
"0500000US34033","Salem County, New Jersey","22747","1055","7.4","2.1","4","1.5","6.3","1.6","6.8","2.1","13","3","15.3","3","15.5","2.8","20.4","3.3","7.3","2.2","4","1.5","68830","6340","88766","13810","34.3","(X)","(X)","(X)","(X)","(X)","15226","1321","2.9","1.7","1.5","1","3.6","1.9","4.7","2","12.1","3","15.5","3.3","16.8","3.9","26.7","4.8","10.7","3","5.5","2.2","89802","7780","109260","20480","(X)","(X)","35.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100461","7606","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7521","917","17.4","5.1","9.7","4.5","13.1","4.4","10.5","4.3","17.6","6.9","14.3","6.2","10","3.8","5.9","2.9","0.8","1.1","0.6","0.8","34383","10454","43283","4855","(X)","(X)","(X)","(X)","28.4","(X)"
"0500000US34035","Somerset County, New Jersey","117198","1531","2.9","0.8","2","0.6","5.7","1.3","5.1","1.2","7.5","1.2","13.8","1.6","13.7","1.7","18.5","1.8","11.4","1.3","19.4","1.6","98440","4426","132892","5063","42.2","(X)","(X)","(X)","(X)","(X)","84490","2837","2.1","1","1","0.6","2.5","1","3.5","1.1","6.4","1.5","11","1.7","13.7","1.9","20.7","2.3","14.3","1.7","24.9","2","122262","6365","156071","6180","(X)","(X)","43.7","(X)","(X)","(X)","70755","2646","1","0.8","0.4","0.4","1.7","0.8","2.7","1","5.5","1.5","9.7","1.5","12.2","2","21.9","2.5","16.3","1.8","28.5","2.3","132447","5024","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32708","2607","5","1.6","4.6","1.9","14.2","3.4","9.7","3.2","12.2","2.8","21.2","3.4","13.3","3","11.7","2.8","3.7","1.3","4.3","1.4","53571","2522","69582","4189","(X)","(X)","(X)","(X)","38.3","(X)"
"0500000US34037","Sussex County, New Jersey","53190","1440","2.2","0.9","1.9","0.8","7.4","1.5","6","1.3","8.9","1.8","16.5","2.2","15.3","1.9","21.2","1.9","11.8","1.8","8.8","1.5","85086","6402","109179","6831","34.3","(X)","(X)","(X)","(X)","(X)","38044","1784","1.1","0.8","0.9","0.6","3.2","1.4","4.6","1.4","8","2","13.9","2.4","17.7","2.2","25.2","2.8","13.8","2.1","11.6","2.2","100647","4664","125652","9152","(X)","(X)","36.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","106755","5153","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15146","1233","5.5","2.5","4.3","2.1","17.4","4.2","9.4","3.1","13.1","4","23.4","5","9.5","4","9.7","2.9","6","3.3","1.8","1.5","50204","7615","65460","9867","(X)","(X)","(X)","(X)","28.3","(X)"
"0500000US34039","Union County, New Jersey","188035","2212","4.6","0.8","3","0.6","9","1.1","8.1","1","11.7","1.4","15.6","1.3","12.8","1.1","16.2","1.4","8.1","0.9","10.9","0.9","71163","2818","102929","3544","37.7","(X)","(X)","(X)","(X)","(X)","135202","4108","3.3","0.9","1.6","0.5","7.1","1.2","7.5","1.2","10.8","1.3","15.4","1.6","13.2","1.3","17.6","1.6","10","1.2","13.6","1.2","82453","3674","116858","4500","(X)","(X)","37.9","(X)","(X)","(X)","90752","3604","1","0.6","1.1","0.5","3.7","1","5","1.4","8.6","1.5","14","1.8","13.6","1.6","20.7","2","13.2","1.7","19.1","1.6","105463","5699","144153","6486","(X)","(X)","(X)","(X)","(X)","(X)","52833","3493","10","2.1","7","1.6","15.9","2.8","11.5","2.3","14.1","2.6","16.5","3","10.6","2.2","8.2","1.7","2.8","1.1","3.4","1.2","40096","4543","59524","5731","(X)","(X)","(X)","(X)","33.5","(X)"
"0500000US34041","Warren County, New Jersey","41813","1179","2.8","0.9","3.5","1.5","6.9","1.8","11.1","2.5","10.7","2.4","16.9","2.8","14.1","2.4","18.9","2.8","7.5","1.7","7.6","2","71277","6403","89871","5907","30","(X)","(X)","(X)","(X)","(X)","28255","1431","1.9","1.2","0.8","0.6","5.8","2.4","9.2","2.8","7.7","2.4","16.5","3.2","14.7","2.9","23.3","3.5","9.4","2.4","10.8","2.9","89905","5534","106908","7781","(X)","(X)","32.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101294","9668","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13558","1444","6.7","2.3","9.2","4.1","11.7","3.9","17.6","5","16.2","5.3","13.6","4.2","13","4.5","7.7","3.4","3.3","1.7","1","1","40058","6701","50647","5183","(X)","(X)","(X)","(X)","22.9","(X)"
"0500000US35001","Bernalillo County, New Mexico","263325","2911","9.2","1","5.2","0.8","13.3","1","10.9","1.2","13.5","1.1","17.3","1.3","10.8","0.9","11.8","0.9","4.7","0.7","3.2","0.5","47747","1565","66146","2400","29","(X)","(X)","(X)","(X)","(X)","157309","3731","4.7","1","3.3","0.9","11","1.5","10.2","1.5","12.2","1.2","18.1","1.6","13.7","1.4","15.1","1.3","6.9","1","4.8","0.8","60892","3013","81034","3757","(X)","(X)","29.9","(X)","(X)","(X)","108171","3914","1.7","0.6","2","0.8","7.8","1.6","8.5","1.8","10.1","1.5","19.5","1.9","15.9","1.8","19.4","1.8","8.7","1.3","6.4","1.1","76015","4145","96767","5051","(X)","(X)","(X)","(X)","(X)","(X)","106016","3747","17.2","1.9","8.3","1.5","17.3","1.9","11.6","1.7","15.4","2","15.4","1.7","6.3","1.2","6.5","1.4","1.5","0.7","0.6","0.3","30967","1894","41639","2308","(X)","(X)","(X)","(X)","26.1","(X)"
"0500000US35005","Chaves County, New Mexico","22665","1092","9.4","3.6","7.7","2.6","16.6","3.8","14.6","3.3","9.9","3.2","18.6","4.2","12","3.1","8.7","2.7","0.5","0.5","2.1","1.4","38044","6011","51494","4514","36.6","(X)","(X)","(X)","(X)","(X)","16461","1381","7.1","3.6","3.1","1.9","16.1","4.9","14.2","3.9","11.6","4.1","19.3","5.3","14.5","4.1","10.8","3.7","0.6","0.7","2.7","1.8","46456","7662","58004","5484","(X)","(X)","39.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62363","8558","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6204","1072","17.8","7.4","20","7.9","18.3","6.6","16.9","6.7","5.1","3.4","14.3","6.8","4.9","3.2","2","1.9","0","2.5","0.7","0.7","19031","6629","31419","5414","(X)","(X)","(X)","(X)","28.4","(X)"
"0500000US35013","Do?a Ana County, New Mexico","74631","2081","10","2","8.6","2","13.6","2.1","11.8","1.8","17.1","2.5","14.4","2.3","10.6","1.8","8.9","1.9","2.8","1.1","2.1","0.9","39902","2958","55899","4252","25.7","(X)","(X)","(X)","(X)","(X)","52596","2968","7.7","2.1","7.1","2","13.7","2.9","11.2","2.3","15.3","2.6","15.2","2.7","12.4","2.5","10.9","2.5","3.8","1.5","2.8","1.3","42416","4838","63401","5664","(X)","(X)","23.9","(X)","(X)","(X)","37848","2939","1.9","1.3","4.5","2","10.1","2.9","11.6","2.7","15.8","3.4","17","3.4","15.6","3.1","14.4","3.4","5.2","2.1","3.8","1.8","57457","4798","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22035","2433","17.5","4.1","11.7","3.9","16.7","3.9","12.4","3.5","19.5","5.8","10.9","4","6.1","2.9","4.2","2.3","0.6","0.7","0.3","0.4","28758","4855","36033","3573","(X)","(X)","(X)","(X)","28.2","(X)"
"0500000US35025","Lea County, New Mexico","21101","1035","5.2","2.7","5.2","1.9","9.9","3.1","8.5","2.4","15.5","4.9","17.5","3.6","13.3","4.1","15.9","3.6","4.7","2.2","4.1","2.2","56260","7142","73254","7120","41.1","(X)","(X)","(X)","(X)","(X)","16188","1450","4.5","3.7","2.8","1.6","6","2.4","9.5","3.1","14.4","4.9","22.7","5.4","13.3","4.1","17","4.4","5.3","2.7","4.6","2.5","63511","8155","80059","8256","(X)","(X)","40.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72146","10026","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4913","1137","9.1","6","13.8","7.3","25.1","10.3","6.8","4.7","16.2","13","7.8","4.7","4.6","4.3","12.6","7.3","2","1.7","1.9","3.5","26943","16568","45584","9363","(X)","(X)","(X)","(X)","35.2","(X)"
